movie_id,genre_id
1280,4
1280,13
1281,0
1281,3
1281,8
1282,0
1282,1
1282,8
1283,10
1283,4
1284,0
1284,4
1284,14
1285,0
1285,14
1285,15
1286,0
1286,5
1286,4
1287,1
1287,6
1287,10
1288,0
1288,10
1289,2
1289,0
1289,8
1290,0
1290,1
1290,15
1291,4
1291,11
1291,2
1292,10
1293,6
1293,10
1293,7
1294,5
1294,0
1294,1
1295,11
1295,4
1296,10
1296,0
1296,1
1297,10
1298,1
1298,4
1298,0
1299,10
1299,11
1300,10
1300,11
1301,10
1301,7
1302,0
1302,1
1302,7
1303,5
1303,0
1303,1
1304,0
1304,4
1304,14
1305,4
1305,11
1306,1
1306,7
1306,2
1307,4
1308,4
1308,8
1309,3
1309,10
1309,11
1310,0
1310,10
1310,7
1311,4
1311,11
1311,8
1312,10
1313,12
1313,13
1313,8
1314,4
1314,8
1315,16
1315,4
1315,10
1316,4
1317,0
1317,4
1318,12
1318,13
1318,5
1319,5
1319,0
1319,8
1320,0
1320,1
1320,13
1321,0
1321,9
1322,1
1322,7
1322,2
1323,4
1324,1
1324,0
1324,10
1325,4
1326,1
1326,5
1327,4
1328,3
1328,4
1328,8
1329,11
1329,10
1329,4
1330,10
1330,4
1331,1
1331,10
1331,7
1332,4
1332,0
1333,4
1334,0
1334,10
1334,3
1335,10
1335,11
1336,4
1336,7
1337,1
1337,2
1337,4
1338,4
1338,8
1338,3
1339,0
1339,10
1339,3
1340,10
1340,3
1341,0
1341,2
1341,5
1342,4
1342,0
1342,8
1343,1
1343,0
1343,8
1344,5
1344,10
1344,1
1345,7
1345,4
1346,8
1347,0
1347,4
1348,4
1348,10
1348,11
1349,14
1349,4
1350,4
1350,11
1351,4
1351,8
1351,12
1352,8
1352,5
1352,13
1353,4
1353,10
1354,6
1354,7
1355,10
1356,10
1357,0
1357,4
1357,14
1358,1
1358,10
1358,3
1359,2
1359,0
1360,4
1361,1
1361,0
1361,10
1362,4
1363,0
1363,10
1363,7
1364,10
1364,3
1365,4
1365,1
1365,9
1366,10
1366,4
1366,11
1367,5
1367,1
1367,13
1368,10
1368,3
1369,3
1369,8
1370,4
1370,3
1371,10
1372,10
1372,11
1373,4
1373,11
1373,15
1374,3
1374,4
1374,13
1375,1
1375,10
1375,7
1376,10
1376,11
1377,5
1377,12
1377,0
1378,12
1379,12
1379,5
1379,8
1380,0
1380,1
1380,4
1381,4
1382,1
1382,6
1382,10
1383,4
1384,11
1384,10
1385,10
1386,10
1386,4
1386,14
1387,4
1387,14
1388,10
1389,10
1389,7
1390,2
1390,0
1390,1
1391,10
1392,10
1393,10
1393,11
1394,3
1394,4
1394,8
1395,12
1395,0
1395,5
1396,12
1397,10
1397,3
1397,8
1398,0
1399,0
1399,8
1399,5
1400,10
1400,11
1401,10
1401,4
1401,11
1402,1
1402,10
1402,2
1403,10
1403,7
1404,0
1404,1
1404,8
1405,4
1405,15
1406,4
1406,14
1407,12
1408,4
1408,11
1409,4
1409,3
1409,14
1410,12
1410,13
1410,8
1411,4
1411,2
1411,12
1412,5
1412,0
1412,8
1413,4
1414,10
1414,11
1415,5
1416,10
1416,11
1417,0
1417,8
1417,3
1418,3
1418,4
1418,13
1419,3
1419,0
1419,8
1420,10
1420,2
1421,3
1421,14
1422,4
1422,13
1422,5
1423,7
1423,2
1423,10
1424,4
1425,8
1425,0
1425,13
1426,6
1426,7
1426,1
1427,10
1427,4
1428,0
1428,10
1428,5
1429,8
1429,3
1429,4
1430,12
1430,10
1431,3
1431,0
1431,8
1432,0
1432,10
1432,3
1433,15
1433,1
1433,4
1434,0
1434,3
1435,10
1435,11
1436,10
1437,0
1437,12
1437,8
1438,2
1438,0
1438,1
1439,0
1439,1
1439,4
1440,0
1440,1
1440,4
1441,10
1441,16
1442,4
1442,11
1443,0
1443,9
1444,4
1444,14
1444,11
1445,0
1445,3
1445,13
1446,4
1446,2
1447,0
1447,1
1447,8
1448,0
1448,4
1448,8
1449,4
1449,2
1449,12
1450,0
1450,3
1451,7
1451,2
1451,10
1452,1
1452,4
1452,8
1453,2
1453,7
1453,0
1454,10
1454,4
1454,11
1455,4
1456,0
1456,3
1456,4
1457,0
1457,3
1457,4
1458,8
1458,3
1458,11
1459,0
1459,14
1459,15
1460,15
1460,1
1460,4
1461,4
1461,15
1461,11
1462,4
1463,0
1463,10
1463,9
1464,4
1464,3
1465,0
1465,13
1465,5
1466,10
1467,4
1467,11
1468,4
1468,1
1468,5
1469,0
1469,10
1469,8
1470,0
1470,3
1470,4
1471,6
1471,7
1472,4
1472,11
1473,4
1473,5
1473,8
1474,11
1474,4
1474,1
1475,10
1475,11
1476,4
1476,14
1477,4
1477,14
1478,4
1479,0
1479,3
1479,8
1480,3
1480,10
1481,7
1481,2
1481,6
1482,12
1482,0
1482,8
1483,16
1483,4
1483,11
1484,0
1484,3
1484,12
1485,13
1485,8
1486,0
1486,3
1486,4
1487,4
1488,0
1488,3
1488,8
1489,10
1489,4
1490,1
1490,0
1490,5
1491,0
1491,8
1491,5
1492,4
1492,11
1493,10
1494,10
1494,7
1494,2
1495,4
1495,2
1495,11
1496,1
1496,10
1496,7
1497,2
1497,10
1497,4
1498,10
1498,7
1499,10
1499,11
1500,0
1500,10
1501,12
1502,4
1503,0
1503,3
1503,4
1504,10
1505,3
1505,10
1505,0
1506,8
1506,5
1506,13
1507,0
1507,1
1507,4
1508,8
1508,4
1508,13
1509,1
1509,4
1509,7
1510,0
1510,10
1511,4
1511,7
1512,4
1512,8
1512,3
1513,0
1513,8
1513,3
1514,0
1514,9
1515,0
1515,10
1515,11
1516,4
1517,0
1517,5
1517,8
1518,2
1518,4
1518,12
1519,2
1519,10
1519,7
1520,10
1521,6
1521,10
1521,7
1522,4
1523,15
1523,3
1523,4
1524,1
1525,4
1525,15
1526,10
1526,4
1526,11
1527,16
1527,4
1527,7
1528,0
1529,4
1530,4
1531,0
1531,1
1531,8
1532,10
1532,4
1533,4
1533,13
1534,10
1534,12
1535,3
1535,4
1535,5
1536,10
1537,10
1537,8
1537,3
1538,0
1538,10
1538,3
1539,10
1539,4
1540,10
1540,11
1541,6
1541,10
1541,7
1542,0
1542,1
1542,3
1543,4
1543,11
1544,4
1545,4
1546,0
1546,1
1546,8
1547,4
1548,10
1549,12
1549,10
1549,2
1550,3
1550,10
1550,1
1551,10
1551,7
1551,11
1552,10
1553,3
1553,13
1553,8
1554,5
1555,6
1555,10
1555,7
1556,8
1556,3
1556,4
1557,4
1558,10
1558,3
1559,11
1559,4
1560,10
1560,11
1561,10
1561,4
1561,7
1562,1
1562,6
1562,10
1563,4
1563,11
1564,1
1564,4
1564,11
1565,4
1565,11
1566,4
1566,10
1567,12
1567,10
1567,11
1568,0
1568,8
1568,5
1569,2
1569,10
1569,5
1570,2
1570,4
1570,10
1571,4
1571,10
1571,11
1572,10
1572,11
1572,4
1573,0
1573,3
1574,10
1575,4
1575,11
1576,10
1577,0
1577,1
1577,10
1578,10
1578,2
1578,11
1579,2
1579,10
1579,11
1580,6
1580,10
1580,7
1581,3
1581,4
1582,11
1582,4
1583,5
1583,0
1583,1
1584,10
1584,4
1584,7
1585,10
1585,3
1586,1
1586,0
1586,8
1587,1
1587,6
1587,10
1588,4
1588,11
1589,10
1590,4
1590,11
1591,10
1591,4
1591,11
1592,0
1592,8
1592,3
1593,10
1594,11
1594,2
1594,6
1595,4
1596,0
1596,3
1596,4
1597,0
1597,4
1598,12
1598,8
1599,2
1599,4
1599,11
1600,10
1600,4
1600,7
1601,4
1601,11
1602,1
1603,10
1603,4
1603,2
1604,12
1604,8
1605,12
1605,8
1606,10
1607,1
1607,10
1607,3
1608,0
1608,5
1609,12
1609,10
1609,16
1610,0
1610,8
1610,1
1611,0
1611,2
1611,5
1612,10
1612,11
1612,4
1613,4
1613,12
1614,16
1615,0
1615,1
1615,3
1616,0
1616,10
1617,0
1617,1
1617,6
1618,8
1618,3
1618,4
1619,10
1619,11
1620,6
1620,7
1621,10
1622,10
1622,4
1623,4
1623,16
1624,4
1624,11
1625,0
1625,3
1625,5
1626,2
1626,4
1626,0
1627,8
1627,3
1627,12
1628,0
1628,8
1629,10
1629,11
1629,4
1630,10
1631,10
1631,4
1632,11
1632,4
1632,8
1633,5
1633,0
1633,8
1634,8
1635,0
1635,4
1635,3
1636,0
1636,10
1636,8
1637,0
1637,10
1637,12
1638,4
1638,10
1638,11
1639,3
1639,13
1639,8
1640,4
1641,10
1641,8
1641,3
1642,12
1642,8
1642,5
1643,10
1643,2
1643,5
1644,8
1644,3
1644,4
1645,0
1645,1
1645,12
1646,10
1646,11
1647,4
1647,13
1647,11
1648,12
1648,10
1649,4
1649,14
1649,11
1650,0
1650,5
1651,4
1651,8
1652,0
1652,1
1652,2
1653,0
1653,3
1653,8
1654,4
1654,12
1654,5
1655,10
1655,11
1656,10
1656,6
1656,7
1657,4
1658,1
1658,2
1658,13
1659,10
1659,4
1660,3
1660,8
1660,4
1661,0
1661,3
1661,4
1662,15
1663,4
1663,3
1664,8
1664,0
1664,3
1665,4
1665,11
1666,3
1666,4
1666,8
1667,0
1667,1
1667,4
1668,4
1668,7
1668,11
1669,2
1669,4
1669,0
1670,1
1670,0
1670,8
1671,0
1671,4
1671,9
1672,1
1672,4
1672,0
1673,10
1674,8
1674,3
1674,4
1675,0
1675,8
1675,3
1676,6
1676,7
1676,10
1677,14
1677,4
1678,4
1679,11
1679,4
1680,2
1680,1
1680,6
1681,3
1681,8
1682,1
1682,6
1682,10
1683,10
1683,16
1684,4
1684,16
1684,11
1685,10
1686,1
1686,2
1686,0
1687,4
1687,14
1688,10
1688,3
1688,4
1689,10
1689,11
1690,10
1691,4
1692,10
1692,4
1692,11
1693,4
1693,12
1693,10
1694,4
1694,13
1694,8
1695,6
1695,7
1695,10
1696,4
1696,16
1697,1
1697,0
1698,6
1698,7
1699,3
1699,13
1699,8
1700,10
1700,4
1701,0
1702,0
1702,8
1703,10
1704,10
1704,4
1705,16
1705,10
1705,4
1706,4
1706,14
1707,2
1707,12
1707,0
1708,10
1709,6
1709,5
1710,10
1710,4
1711,13
1711,8
1712,10
1713,1
1713,0
1713,8
1714,10
1714,11
1715,8
1715,5
1715,0
1716,10
1717,11
1718,10
1718,7
1718,2
1719,10
1720,0
1720,3
1721,0
1721,1
1721,10
1722,8
1722,12
1723,7
1723,10
1724,4
1724,11
1725,5
1725,4
1725,8
1726,1
1727,0
1727,4
1727,8
1728,4
1728,3
1728,8
1729,12
1729,8
1730,17
1731,10
1731,4
1731,7
1732,4
1732,10
1733,0
1733,10
1733,7
1734,1
1734,10
1734,7
1735,0
1735,12
1735,5
1736,10
1736,4
1737,11
1737,12
1737,10
1738,4
1739,10
1739,11
1739,4
1740,0
1740,1
1740,3
1741,0
1742,0
1742,3
1742,4
1743,1
1743,0
1743,8
1744,10
1744,11
1744,4
1745,4
1746,10
1746,4
1747,4
1747,1
1747,14
1748,4
1748,11
1749,4
1749,8
1750,5
1750,0
1750,1
1751,10
1751,4
1751,11
1752,4
1752,13
1752,8
1753,16
1753,10
1753,0
1754,1
1754,10
1754,4
1755,10
1755,16
1756,4
1756,10
1756,11
1757,12
1757,10
1757,0
1758,4
1758,8
1758,3
1759,4
1759,14
1760,4
1760,14
1760,8
1761,4
1761,7
1761,2
1762,13
1762,5
1763,4
1763,14
1763,11
1764,1
1764,7
1764,2
1765,3
1765,0
1765,4
1766,12
1766,13
1766,8
1767,3
1767,8
1768,4
1769,7
1769,10
1769,0
1770,8
1771,8
1771,0
1771,10
1772,10
1772,4
1773,13
1773,8
1773,3
1774,10
1774,4
1775,4
1775,8
1776,10
1776,4
1776,16
1777,0
1777,1
1777,10
1778,10
1779,10
1779,11
1780,11
1780,14
1781,3
1781,4
1781,13
1782,10
1783,0
1783,10
1784,4
1784,11
1784,10
1785,9
1786,4
1786,12
1786,5
1787,4
1787,14
1787,15
1788,12
1788,8
1789,12
1789,13
1790,0
1790,1
1790,10
1791,12
1792,8
1792,3
1792,0
1793,10
1793,4
1793,11
1794,1
1794,7
1794,5
1795,0
1795,3
1795,4
1796,4
1796,8
1796,15
1797,10
1798,10
1798,11
1799,4
1799,8
1799,13
1800,3
1800,8
1800,13
1801,10
1802,0
1802,2
1802,5
1803,3
1803,4
1803,8
1804,2
1804,12
1805,10
1805,3
1805,13
1806,11
1806,10
1807,1
1807,7
1808,5
1808,13
1808,8
1809,4
1809,13
1809,8
1810,4
1811,10
1811,4
1811,7
1812,4
1813,4
1814,4
1814,14
1815,0
1815,8
1816,4
1816,11
1817,8
1817,0
1817,4
1818,4
1818,14
1818,15
1819,4
1820,4
1820,8
1821,13
1821,2
1821,1
1822,8
1822,1
1822,13
1823,12
1824,8
1824,4
1825,0
1825,1
1825,6
1826,0
1826,8
1826,5
1827,5
1827,1
1827,0
1828,3
1828,4
1828,14
1829,3
1829,4
1829,8
1830,0
1830,10
1831,10
1831,11
1831,4
1832,10
1832,4
1832,11
1833,10
1834,10
1835,10
1835,11
1836,0
1836,1
1836,4
1837,0
1837,3
1837,8
1838,12
1838,8
1839,12
1839,13
1840,4
1840,11
1841,1
1841,4
1841,7
1842,4
1843,10
1843,4
1844,0
1844,4
1844,8
1845,12
1845,13
1845,8
1846,10
1847,4
1847,3
1848,0
1849,2
1849,10
1849,7
1850,0
1850,3
1850,4
1851,0
1851,1
1851,10
1852,4
1852,14
1853,8
1853,0
1853,4
1854,0
1854,1
1854,10
1855,4
1856,6
1856,1
1856,7
1857,6
1857,7
1858,0
1858,10
1859,4
1859,10
1860,0
1860,3
1860,8
1861,11
1861,10
1862,10
1862,11
1863,4
1864,4
1864,5
1865,10
1866,12
1866,8
1867,10
1867,4
1867,11
1868,0
1868,3
1868,4
1869,4
1870,10
1870,4
1870,7
1871,7
1871,10
1872,1
1872,0
1872,12
1873,8
1873,3
1873,4
1874,4
1875,4
1875,14
1876,12
1876,10
1877,14
1877,0
1877,4
1878,1
1878,2
1878,4
1879,10
1880,0
1880,10
1880,16
1881,4
1881,3
1882,1
1882,10
1883,10
1884,8
1884,3
1884,4
1885,10
1885,4
1886,4
1886,10
1886,7
1887,10
1888,10
1888,4
1888,14
1889,4
1890,11
1890,4
1890,10
1891,4
1891,11
1891,15
1892,0
1892,1
1892,3
1893,2
1893,12
1893,8
1894,0
1894,8
1894,3
1895,10
1895,4
1895,11
1896,10
1897,3
1897,0
1897,8
1898,10
1898,7
1899,4
1900,6
1900,7
1900,2
1901,4
1901,7
1902,8
1902,5
1903,4
1903,12
1904,10
1905,4
1905,12
1905,13
1906,10
1907,0
1907,1
1907,8
1908,0
1908,10
1908,4
1909,3
1909,8
1910,0
1910,10
1911,12
1911,8
1912,4
1913,4
1914,2
1914,12
1914,5
1915,3
1915,4
1915,14
1916,4
1917,4
1917,14
1918,0
1918,1
1918,10
1919,10
1919,11
1920,0
1920,4
1921,4
1921,8
1922,15
1922,4
1922,14
1923,4
1923,15
1924,4
1924,13
1924,8
1925,4
1925,8
1926,12
1926,8
1927,10
1927,11
1927,4
1928,4
1928,8
1929,10
1929,4
1930,0
1930,3
1930,8
1931,1
1931,4
1932,0
1932,1
1932,10
1933,0
1933,10
1934,10
1934,11
1935,4
1936,0
1936,10
1936,2
1937,10
1937,3
1938,4
1938,13
1938,5
1939,0
1939,1
1939,2
1940,10
1940,4
1941,4
1941,13
1941,8
1942,2
1942,7
1943,4
1944,10
1944,4
1944,11
1945,4
1945,11
1945,3
1946,4
1946,3
1947,6
1947,7
1948,10
1948,4
1949,4
1950,7
1950,1
1950,6
1951,7
1951,6
1952,8
1952,3
1952,4
1953,11
1953,1
1953,0
1954,14
1954,0
1954,4
1955,3
1955,0
1955,8
1956,0
1956,8
1957,4
1957,11
1958,1
1958,4
1959,5
1959,1
1960,4
1961,12
1961,13
1962,0
1962,4
1962,9
1963,10
1963,11
1964,10
1964,3
1965,4
1965,7
1965,16
1966,10
1967,10
1967,4
1968,12
1968,13
1968,8
1969,11
1969,10
1969,4
1970,10
1971,10
1971,3
1971,8
1972,10
1972,15
1973,1
1973,4
1973,0
1974,4
1975,10
1975,11
1976,2
1976,10
1976,5
1977,1
1977,7
1977,2
1978,0
1978,10
1978,4
1979,10
1979,4
1980,11
1980,10
1981,10
1981,12
1982,4
1982,16
1983,6
1983,10
1983,7
1984,1
1984,2
1984,6
1985,11
1985,4
1986,3
1986,4
1986,0
1987,2
1987,6
1987,1
1988,10
1988,12
1989,10
1990,1
1990,0
1990,5
1991,0
1991,10
1991,3
1992,10
1992,3
1993,12
1994,4
1995,8
1995,5
1995,0
1996,10
1996,11
1997,11
1997,5
1997,4
1998,13
1998,8
1998,4
1999,2
1999,1
1999,7
2000,4
2000,10
2000,11
2001,0
2001,10
2002,0
2002,8
2003,1
2003,8
2004,4
2005,4
2005,7
2006,4
2007,0
2007,8
2008,14
2008,4
2008,8
2009,4
2009,14
2010,9
2010,4
2011,4
2011,10
2011,11
2012,4
2012,11
2013,4
2013,0
2013,14
2014,12
2014,8
2015,10
2015,5
2016,15
2016,4
2017,2
2017,4
2017,8
2018,11
2018,10
2019,2
2019,4
2019,10
2020,4
2020,7
2021,10
2021,7
2022,4
2022,11
2023,0
2023,10
2024,4
2024,14
2025,4
2026,3
2026,4
2026,13
2027,4
2028,4
2029,2
2029,0
2029,8
2030,4
2030,8
2031,4
2031,10
2031,3
2032,4
2032,11
2033,10
2034,10
2035,8
2036,10
2036,3
2036,11
2037,10
2037,7
2038,8
2038,4
2038,3
2039,10
2040,4
2040,8
2041,10
2041,4
2041,13
2042,10
2042,16
2043,0
2043,8
2044,7
2044,12
2045,10
2045,11
2046,0
2046,1
2046,3
2047,0
2047,5
2047,8
2048,4
2048,10
2048,8
2049,10
2049,7
2049,11
2050,8
2050,0
2050,3
2051,4
2051,11
2052,4
2052,8
2052,15
2053,11
2053,4
2053,14
2054,0
2054,10
2054,11
2055,0
2055,10
2055,3
2056,13
2056,8
2057,0
2057,8
2057,1
2058,4
2059,11
2059,4
2059,10
2060,8
2060,4
2060,3
2061,4
2061,13
2061,3
2062,10
2062,4
2063,4
2063,8
2063,13
2064,6
2064,1
2064,11
2065,11
2065,10
2066,5
2066,0
2066,1
2067,6
2067,10
2067,16
2068,10
2068,4
2069,0
2069,1
2069,10
2070,10
2070,11
2071,4
2071,10
2071,11
2072,3
2072,4
2073,4
2074,0
2074,3
2074,8
2075,4
2075,0
2076,12
2076,8
2076,5
2077,4
2077,10
2077,11
2078,4
2078,10
2079,11
2079,4
2080,4
2080,8
2080,13
2081,4
2081,10
2081,11
2082,4
2083,10
2084,0
2084,8
2084,5
2085,1
2085,0
2086,10
2086,7
2086,1
2087,5
2087,4
2088,12
2088,8
2089,0
2089,10
2089,3
2090,10
2091,3
2091,4
2091,8
2092,16
2092,10
2093,10
2093,17
2093,0
2094,12
2094,8
2095,1
2095,10
2095,7
2096,12
2096,8
2097,1
2097,10
2097,7
2098,10
2099,10
2099,16
2100,0
2100,2
2101,10
2102,10
2102,4
2103,1
2103,7
2103,4
2104,4
2104,7
2104,11
2105,4
2105,14
2106,4
2106,11
2106,10
2107,10
2107,11
2108,2
2108,4
2108,11
2109,4
2109,11
2110,4
2110,10
2110,3
2111,0
2111,3
2111,8
2112,10
2113,10
2114,1
2114,2
2114,6
2115,14
2115,4
2116,7
2116,6
2116,1
2117,8
2117,12
2117,4
2118,8
2118,4
2118,13
2119,6
2119,7
2120,12
2120,8
2120,13
2121,1
2121,4
2121,7
2122,0
2122,1
2122,10
2123,4
2123,8
2123,14
2124,4
2124,3
2124,8
2125,12
2125,8
2126,10
2126,4
2126,11
2127,1
2127,10
2127,7
2128,10
2128,4
2128,11
2129,1
2129,7
2129,5
2130,3
2130,4
2130,8
2131,4
2132,12
2132,10
2133,4
2134,4
2134,10
2135,4
2135,13
2136,16
2136,1
2136,6
2137,12
2137,8
2138,4
2138,8
2139,10
2140,4
2140,0
2140,10
2141,14
2141,4
2142,0
2143,12
2143,13
2143,8
2144,10
2145,3
2145,4
2145,13
2146,12
2146,8
2146,13
2147,4
2147,8
2148,10
2148,4
2148,11
2149,12
2149,13
2149,8
2150,4
2150,8
2151,8
2151,3
2151,4
2152,5
2152,4
2152,11
2153,10
2153,11
2154,0
2154,3
2154,4
2155,10
2155,0
2155,5
2156,0
2156,1
2156,3
2157,2
2157,12
2157,0
2158,10
2158,11
2159,1
2159,10
2159,11
2160,12
2160,8
2161,11
2161,0
2161,1
2162,7
2162,6
2163,0
2163,1
2163,2
2164,10
2164,4
2165,10
2165,7
2166,2
2166,4
2166,10
2167,13
2167,1
2167,3
2168,4
2168,9
2168,3
2169,0
2169,4
2169,2
2170,4
2170,12
2170,8
2171,11
2171,10
2172,4
2172,11
2173,10
2173,4
2173,11
2174,10
2175,1
2175,4
2175,2
2176,10
2176,4
2176,7
2177,4
2178,1
2178,4
2179,10
2179,4
2179,11
2180,8
2180,12
2180,13
2181,12
2181,0
2181,8
2182,6
2182,7
2183,10
2183,4
2183,11
2184,0
2184,10
2184,3
2185,1
2185,10
2185,7
2186,4
2187,4
2187,3
2187,8
2188,0
2188,4
2188,8
2189,10
2189,11
2190,4
2190,10
2190,11
2191,17
2192,4
2192,14
2193,3
2193,4
2193,13
2194,0
2194,10
2195,0
2195,3
2195,4
2196,10
2196,8
2196,3
2197,10
2197,11
2198,0
2198,8
2198,5
2199,10
2200,0
2200,8
2200,3
2201,0
2201,10
2201,8
2202,4
2203,4
2203,0
2203,8
2204,10
2204,4
2205,0
2205,1
2205,4
2206,10
2206,2
2206,11
2207,0
2207,1
2207,4
2208,4
2208,12
2208,13
2209,1
2209,0
2209,10
2210,4
2210,10
2211,10
2211,4
2212,0
2212,8
2213,10
2213,4
2214,10
2214,11
2215,4
2216,10
2216,3
2216,4
2217,16
2217,10
2217,11
2218,0
2218,3
2218,4
2219,4
2220,10
2220,7
2221,0
2221,10
2221,3
2222,0
2222,10
2222,3
2223,10
2224,10
2224,4
2224,16
2225,10
2225,11
2225,3
2226,7
2227,16
2227,4
2228,10
2228,2
2229,0
2229,3
2229,8
2230,12
2231,10
2232,10
2232,4
2232,16
2233,10
2233,4
2233,15
2234,4
2234,8
2235,6
2235,5
2235,8
2236,4
2237,0
2237,2
2237,12
2238,10
2238,4
2238,7
2239,4
2239,13
2239,8
2240,3
2240,4
2240,8
2241,4
2241,11
2241,15
2242,4
2243,4
2243,16
2244,0
2244,8
2245,1
2245,10
2245,4
2246,4
2247,1
2247,2
2247,6
2248,10
2248,4
2248,18
2249,10
2249,16
2250,0
2250,1
2250,3
2251,4
2252,10
2253,0
2253,5
2253,8
2254,4
2254,15
2255,4
2255,0
2255,8
2256,7
2257,4
2257,11
2258,6
2258,2
2258,5
2259,4
2260,4
2260,13
2260,8
2261,1
2262,10
2262,4
2262,7
2263,10
2263,2
2264,0
2264,10
2264,12
2265,4
2265,8
2266,4
2266,2
2267,12
2267,13
2267,8
2268,0
2268,14
2268,4
2269,3
2269,4
2269,8
2270,10
2270,6
2270,1
2271,4
2271,14
2272,6
2273,4
2274,8
2275,8
2275,3
2276,4
2276,11
2277,0
2277,3
2277,4
2278,1
2278,4
2278,9
2279,10
2280,4
2280,3
2280,13
2281,10
2282,3
2282,12
2282,13
2283,12
2283,8
2284,12
2284,8
2285,1
2285,10
2285,5
2286,12
2286,13
2286,8
2287,4
2287,10
2288,0
2288,4
2289,10
2289,11
2289,4
2290,10
2291,4
2291,0
2291,8
2292,6
2292,4
2292,7
2293,13
2293,12
2293,0
2294,2
2294,1
2294,6
2295,0
2295,3
2296,0
2296,4
2296,14
2297,4
2298,10
2298,1
2298,11
2299,11
2299,10
2300,4
2300,14
2301,10
2301,4
2301,11
2302,4
2303,7
2303,2
2303,16
2304,8
2304,4
2304,16
2305,4
2306,12
2306,8
2306,4
2307,10
2307,3
2307,4
2308,12
2309,0
2310,1
2310,4
2310,10
2311,10
2311,11
2311,2
2312,10
2313,11
2313,10
2313,3
2314,2
2314,4
2314,10
2315,10
2316,10
2317,5
2317,0
2317,1
2318,3
2318,4
2318,12
2319,10
2320,8
2320,0
2320,5
2321,10
2321,4
2321,11
2322,10
2322,4
2323,4
2323,10
2323,3
2324,5
2324,10
2324,3
2325,11
2325,10
2325,7
2326,7
2326,10
2327,5
2327,0
2327,1
2328,4
2328,14
2328,16
2329,3
2329,12
2330,10
2331,10
2331,4
2331,11
2332,4
2332,13
2332,8
2333,10
2333,4
2333,2
2334,4
2334,10
2335,10
2335,4
2336,4
2336,14
2336,3
2337,11
2337,16
2337,7
2338,0
2338,10
2339,12
2340,0
2340,4
2341,15
2341,10
2341,4
2342,10
2342,3
2342,4
2343,1
2343,2
2343,0
2344,4
2345,4
2345,11
2346,0
2346,1
2346,3
2347,16
2347,10
2347,4
2348,1
2348,4
2348,8
2349,0
2349,10
2349,3
2350,4
2350,16
2351,10
2351,7
2352,7
2352,0
2352,1
2353,4
2354,4
2354,14
2355,10
2355,11
2356,4
2356,10
2356,11
2357,0
2357,1
2357,11
2358,4
2358,8
2359,4
2359,13
2359,8
2360,0
2360,3
2361,4
2362,10
2362,4
2362,11
2363,1
2363,10
2363,7
2364,10
2364,4
2364,11
2365,4
2365,11
2366,2
2367,4
2367,11
2368,10
2368,4
2368,14
2369,4
2370,14
2371,0
2371,3
2371,8
2372,1
2372,0
2372,5
2373,4
2374,4
2374,11
2375,1
2375,4
2375,5
2376,10
2376,11
2377,4
2377,14
2378,3
2378,4
2378,13
2379,12
2380,11
2380,5
2380,12
2381,4
2381,13
2381,8
2382,16
2383,4
2384,3
2384,4
2384,8
2385,8
2385,4
2386,9
2386,0
2386,4
2387,12
2387,5
2388,0
2388,3
2388,4
2389,0
2389,6
2389,5
2390,1
2390,2
2390,0
2391,8
2392,10
2393,10
2393,3
2393,4
2394,12
2394,0
2395,16
2395,4
2395,11
2396,6
2396,10
2396,7
2397,4
2397,14
2397,15
2398,0
2398,3
2398,4
2399,4
2399,16
2400,8
2400,0
2401,8
2402,12
2402,4
2402,13
2403,12
2403,0
2403,8
2404,4
2404,7
2404,16
2405,12
2405,8
2405,13
2406,10
2407,10
2407,4
2407,11
2408,10
2409,12
2409,8
2410,10
2410,7
2410,5
2411,10
2412,0
2412,10
2412,3
2413,12
2413,3
2414,10
2414,11
2415,10
2416,4
2416,2
2416,11
2417,12
2417,8
2418,10
2419,4
2420,10
2421,4
2422,10
2422,16
2422,11
2423,4
2423,10
2423,11
2424,4
2424,3
2424,8
2425,12
2425,8
2426,10
2427,7
2428,3
2428,4
2428,8
2429,0
2429,4
2429,14
2430,12
2431,10
2431,11
2432,10
2432,4
2432,7
2433,0
2433,1
2433,5
2434,4
2435,0
2435,3
2435,4
2436,4
2437,1
2438,2
2438,4
2438,8
2439,1
2439,8
2440,4
2440,3
2440,8
2441,8
2441,11
2442,0
2442,1
2442,10
2443,6
2443,7
2444,0
2444,1
2444,5
2445,12
2445,8
2446,10
2446,4
2446,7
2447,4
2447,13
2447,11
2448,3
2448,4
2449,4
2449,11
2450,4
2450,11
2451,10
2452,4
2453,4
2454,10
2455,10
2455,11
2455,4
2456,4
2457,10
2457,1
2458,10
2458,4
2458,11
2459,4
2459,10
2459,11
2460,12
2460,8
2460,13
2461,10
2461,4
2461,11
2462,12
2463,4
2464,10
2464,7
2465,2
2465,4
2465,15
2466,0
2466,10
2466,7
2467,3
2467,4
2467,11
2468,8
2468,4
2468,12
2469,13
2469,1
2469,10
2470,8
2470,0
2470,3
2471,3
2471,0
2471,10
2472,10
2472,4
2472,11
2473,4
2473,11
2474,0
2474,1
2474,4
2475,10
2475,4
2475,11
2476,4
2477,10
2477,12
2478,10
2478,3
2478,13
2479,10
2479,4
2480,4
2480,11
2481,4
2481,10
2481,11
2482,10
2482,5
2483,4
2484,8
2484,5
2484,13
2485,10
